X,Y,Name,Description
7.6224518,47.5475025,Birsstrasse-Brunnen,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/9kjiv3b8dkl88q5e0gh6t1ogn8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrZ_He0c-OEqXpglr1cHxW1E4_dBUPkK_dCCtCPfqIgxgiSgzJKLk6oawPTok0zpIO3wdUKDInhS_X4uURyMF__jKxExQg-8grT1AaW6-LMsLAdrgLPdiFwCtWk3GNG4MW4p9zRymcv3_M-gKP5lCLmDX2k7BCr1yf4cflT7jK0GeyrYUEtYq93GOWBfG4Z6K6fiAW-8wFvtaqhTgswjVRL2S-I9QAYWLEJgXWb4_oJdXWOFGollMnXvKicWhITPTmbPTqnt6eRiJtWtc_goX6RrVB51w?fife"" height=""200"" width=""auto"" /><br><br>Birsstrasse / Redingbrücke (Foto Christian Lienhard, Basel)"
7.5601722,47.5655522,Bonfolstrasse-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/hgc6o0olcbgfhuftmava0o9jrk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpw-uXe_IjBGdeLqdnW1U-jntNHBcMno6cRmxrWwgEGRfUgxyyoasT4syxGvRQylHzGcfmNUh4c81JRw-N4dvoyUwQzKhCTdyDpFh_tbTkNSeXVLDr56mr7kcHnE9tPs_iuG2kdKLcdx0e3RVNawrOIujuG9qy2DwGkWlG72WxHSh6iyC08601Cv4YuT7GQ7QU-cXHAVL8_4IpeE47zG8N0tibB8d5ngow1-W3b5rtaNmGPywYvJQ-4O32gHTh113331gl-izdQ7JN5tUbGiTITj69VKQ?fife"" height=""200"" width=""auto"" /><br><br>Bonfolstrasse / Oltingerstrasse (Foto Christian Lienhard, Basel)"
7.5818753,47.559279,Botanischer Garten-Brunnen,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ide3ihf4tc2fou4soo6pk74qdo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqk1FuTehTlBnAGfVVhUWbQSOf31_FMht4WfxMyXVVbL5uFNseYyMhSBQf3AhBPLqSD9H_D6h-u7R18oNnhm0xiXtw1WOlwWNx3PAr6_f04CIX-60ehBObA420cD6X_-DcInl3WSvelwnGLDpEyt3oWPftXV8zzCk2-B-iwcOEKgewoDrjZjvcXSG3kBsWP1mHInlgjgR62dxFSdnjjaKFpBWnpg33_uef6X6lHL8d55Tc5rSrE3BCBDJ6sA405O7WAAc3gh4cD3Y0FRUW4NQHVCjQouw?fife"" height=""200"" width=""auto"" /><br><br>Botanischen Garten (Foto Christian Lienhard, Basel)"
7.6104945,47.5560815,Breite Bad-Brunnen,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/66tc7vlvclosfj8jl4ngma084c/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrbvjmPMtce9hoV9FL3dgIcBHXJMEcOC2NzcNJ9Nc0RgiN754g817Kyc5ngrRFd9-VbIUHiy4Hkhtpo1NnQXLOnZYC-FKX0kr9tJ9YPD8FqJeC-Gvmb-Gx7LgTz0h0OqLIZLTC2_J0OwjpN2LovrBB4g7fbZq_LkqGwLgxDavolOuwQv8pzATjR5Eb3oLwoy45q_4DHtxcUAdWAol_2pmVzlEEjAwjao0MWi9J6m8SpkSOwE7cW0mOEVVBkfC4FvPkkuR9wHmMqBdfvdNU0dlNDOfTgtg?fife"" height=""200"" width=""auto"" /><br><br>St. Alban-Rheinweg / Alte Schifflände (Foto Christian Lienhard, Basel)"
7.614322,47.5553583,Breite-Brunnen,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/v95g8jt5hkg8v7srvhg7fhi8e0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpaGpU_WlmPYSIzT11SzX6i_aK052HuXihTWIEgdlVOn418LASDX2iv1PihE0p-oMJRz6gJ2LaQ61h-wQtGqYC74nOe8JGCIBo99iHM4kkz6DWIOZrAJTWIX1kV-b1ampOKLNDTyC4I0-pagxn0OUhKOCReyZ5Vu4DHHOE6J1eOxiAiYFSOtwmOjLCJlWyxIAxd09ZIeJLb9tCv0Jls6gan5E75pTjyhUEgWYWTq1iAG67TTUCZageBPub-EGOwttx-m5cWDNjaAD4-okWjqCUpzv7YZg?fife"" height=""200"" width=""auto"" /><br><br>Zürcherstrasse 140 / Liestalerstrasse (Foto Christian Lienhard, Basel)"
7.6076835,47.5646545,Bremer Stadtmusikanten,Schwarzwaldallee
7.5881155,47.5534477,Broncefigur-Brunnen ,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/odejsc1tkhqsrhgve24b133gu8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALq07DPCNj92-M1ubYYTq2Q6BHPISnnvG0TMrOEBcJonRgBR4hw7iVuz7lwdPmQLS65QhWZ6ZNcScy4P8MoH7gtVgkLlyNJJ6Z7-Csqt8xerGtizhQvUt5F1388JTOqRWmzsFE41Fz2fEjYoSTbyZ_kDvY8lSbzfvLj71a76JUKua2DBoBrhcCZhxVrRO2H1bFMWtCHiAXtVgWkidKPYpsAoWfkvVrx4QUIGZFoc-PTLB0CuZHBTARg-WmWoeDCrk_fndC66ElocT2MQ4KPsdz6ZFc2oYw?fife"" height=""200"" width=""auto"" /><br><br>Kohlenberggasse (Foto Christian Lienhard, Basel)"
7.5956082,47.5578147,Brunnen an der Waisenhausmauer,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/2ki6ho837cfnp8grlim9ijppsc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpcwd9p0X4ANonyzRfqD3QE7Awkyh9EQl0tSPNw6XBoyrsSJYvAFElreJSfEBSu3LDd-BomjMIAEjLmzyEnSRRQ55CBE8Dpk40xOKgElM1iwYR68V1pe2q5iN6siTERGV0NdxPJjnD9ESXU3rF8DXiasZZM92RO4SAMwOEZ5YzJS3lZuGAZ8c4idtvVr78uzcnB3f4Rn8fbIgMOcxXHob6tJ4tMJ36ZoQpaU5ORI9MfzEI9van2Oijeg8Q9YqVw7KWuk95fG7JDVdZ5sasc4HEhb_FL5A?fife"" height=""200"" width=""auto"" /><br><br>Oberer Rheinweg / Mauer Waisenhaus (Foto Christian Lienhard, Basel)"
7.6105575,47.5743155,Brunnen im Tierpark ,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/fi6pjan8gfqmr2dgqba93h18uc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpPshE-S0U6TnCNQiUn70dCzbbwJ97WuieQLjWHxvh2dNjwwzdj5c59n86LvJTwDRlZdwCVYgebd21dHkwzB0VJWvGqgVfnhjaRTnUAILnueVgUzgODE1LlYBaJXiifMEN8vaNpSEn3MVI229OPGv2x8yA8mwBrugM_TTQ4IzIaD-DdmOpRfvru9D8aotUpkq0C8Wcf4HPwj5WhRnLqxlPhH79lcvwKnR3ERhEvmzcmHfPbJYjhWyr5VOnOudhORyoiD00v4kwd1a-WA-QpBhyL7OaYCA?fife"" height=""200"" width=""auto"" /><br><br>Tierpark Lange Erlen (Foto Christian Lienhard, Basel)"
7.5820202,47.5641043,Bunge-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3qlm4rtain0i4p80soeh4iar6c/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp0l21aaOOTbmcfZMyXYGTGOpFjp-G1FoYv4xdSJOktunOD4oyOG9p3ypxsMMS9hu0zIAVHLbcFYOSJg2EVqdwkKS0fC-3LLqcTfBERzJujgrP3Su7TyOxJjQ0b60ar0ndm1ASN-qzgdkgAeMFIgn78SuJHqSCLUD6POvdYAMVC6CWrK-OsQ1R6ITm7Co-uMGjUKDkIlajUkj7fAnwVOjXPpmBNfLxbWFEHKF63eR87YUEbq38xeHsLlZ_dxYwa1s6YUTs3k3zp7J_h5pXgk7qSAO8iLg?fife"" height=""200"" width=""auto"" /><br><br>Spitalstrasse / Wilhelm His-Strasse (Foto Christian Lienhard, Basel)"
7.5966986,47.5579631,Caritas-Brunnen ,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/o8debvkvcl6d0q6vvjnhf7c6ro/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqi5NrkDtgVcxVJn4IMZ3fsibEyTBRs2XzfbrM8cRI7686M9gAh5TnoRCACcJ_Byo6dIFRGNwSRTWg7kLgakA-mpZf9WvxvdXvRRR9tZKDbhkeuvBgpjWZKTiwvhcx88Se447p68oK69FjFhGJ3r7k5rjTxdDZURovAd9w1Vv7CMxWhDB4rNSbWTAIERLQbOIxysg-f9eX4CiIRx_V5lImZVU_BK1YeBbhkalUvgp_eZKQ_n1zHSaW17PnFsi2kJAeOQDIIOlovIIzipTobHooYbtKymg?fife"" height=""200"" width=""auto"" /><br><br>Theodorskirchplatz 7 (Foto Christian Lienhard, Basel)"
7.5852321,47.5581921,Ceres-Brunnen,Nadelberg
7.5963552,47.5499013,Delphin-Brunnen,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/vpf60skecmcsofsbruos4lk8d4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrW_U7U_I-owEqINjwGg6QgixkwxP1BfHIBicz6Q_T7OYKYYUv-lVI_0VB9U7Q8eOF0Gu5aoI-UkR3lluhBfzicgGZhjTcQ2bB_OUA-eXRR1ppXn2VqH40su0OwsL5kWOHepU1hZqsuiuK_c7JJPDQBko_9XaJLhDMsrytSc33ZXXcninOy3zJTU6HE-RIUAexR7XMH14ZFh5vOH6wB5IapGpVbK49Acq-O3Zu04KbQ1rEkHOpyWFMZH4MR2G0aYdqWfQEclRcrcuRhFKCwH8dMIFnEVw?fife"" height=""200"" width=""auto"" /><br><br>St. Jakobs-Strasse / Gartenstrasse (Foto Christian Lienhard, Basel)"
7.5916198,47.5644138,Delphin-Brunnen,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/lt8rvmels9uivgdve75ujuvub0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqomKvuymS9uOdg2DwTte-6MmHlqSC0wuJUoap8GB20Rvh2i0fUJ8gJ1iwxdO0iNPabbx3GMPq5HaQzMjLKUaqVphiTdwmGcVJXnSkdTAoE6dIBIBbu1SQfRycnPJ1xpFKCwxQLzwq334IatFMzdgGBT3cDyhC3j7Zu1GFf1gyYMbbxqU72wsIMzuAMK51vnn2uqJTkVg4GuQk4AQy0-md3drPNJPh1iqJjAAyNuQQi6w6AA5R4Ec5OWIIpJI_EmlWQiNlGgpXAM8ohmySzvxKxemK13g?fife"" height=""200"" width=""auto"" /><br><br>Klybeckstrasse / Sperrstrasse (Foto Christian Lienhard, Basel)"
7.6040987,47.5599468,Delphin-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/78s5r13amp0t5tmfatpeqrkhdo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpxPKCgE8ZlT2DWqgx4GEleJduiLjdL36cdpAyXTixQGBagvSa66yjltx3Qdp1YRfBkOvt9TYQIQiH29mi2n653gdP4raehMtXMGW3nz3agnjlaXftrQakJZiNdEnxbdhNhtW44wkfQTVhkNIT49BkEdI0Dwl0nEfSBl6btOZJymuxo38VExIAonrwtCKchdtEqKKi6qPVF3sLAvlRfO1jd8MbYY-57f2IaXH9mj2yxYLqsIBCqpdIgn5xiBLnVUZeVl22WzoAa0AZo5yGBysAeirJDZA?fife"" height=""200"" width=""auto"" /><br><br>Peter Rot-Strasse / Chrischonastrasse (Foto Christian Lienhard, Basel)  "
7.5705296,47.5572762,Depot-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/gg53i90508hc5mig4hqvla7kgo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrL_xNmmBQI-NNUDtuSxrnn3Tbd79hJDEcdayIxbCXv3s3WUe4e0TSQv3rRD8UR4dLZSgB2nXtSjczCW8K9lrHJ67f9rIMiQClr4JU5GII4fmkvAhpXaC-TDoDHSH7rLtSEb587BG_chJhTYSo4vO0ugUEf4-ok5tIuQuGmRQdW4fTjbF1kA2Q97QWzv0DeMcdOH6XSREcVz6PfS4QHgjHtH9997cXQcpcDGGzC0c4ONAlA8EzWmFKrhOfHcXNo9rEpmiU0jVnnSMRR-2XY_YJtRU_Ayg?fife"" height=""200"" width=""auto"" /><br><br>Allschwilerstrasse (Foto Christian Lienhard, Basel)"
7.6176024,47.5416862,Dorf-Brunnen,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/lboa3d691t6g6k94a8sgq6jkec/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALr2PlQtF8TZf593kQ9qYqYrdQqCTqEoIHAcQ5S-qYbPgQAAorXqhGl3lI7TvZ_DbJZ5b2pIS0frpiM47nVg8-iSFTDILTvwvzSpTA8OLfXFxesW7lbnVNxZLce8fQq8eR5z1slHLP2xi8ShzVmOiIE1_QmHS-78PPneACwKZv3HU5zlLiVEpgo1Qq3yXTwTyLUctleRrOY3vRtKtH870JBlliIbKfyae7WSgAERciAw__i6kHvaoR5iQBq7AKr2WlPCQ5wCawGR4vnGjPvNNIQ9preF9A?fife"" height=""200"" width=""auto"" /><br><br>St. Jakobs-Kirchplatz / St. Jakobs-Strasse  (Foto Christian Lienhard, Basel)"
7.5925479,47.582862,Dorfbrunnen Kleinhüningen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/bdksc0rd6lp8qu61hc0fktgouk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpHajdv5qgYQZC2IgfDRrMdJfFnvQ-HHjAovqkxUII4Ysv8YwK82BXZ5anNLv-7kVR87YktxUt9JvFK14PtSsMgL14aaW2q6Sbz-ETutFwYKgtIVVJakTuaTjwZ_5iEEp0CrU7yahki2A-F9Re_6kcvI3FbEdCw9F_kdsQhe-mX0IWF41oYGn3PbEsXB0hWTlLQwtZWXGDQPJuIux-KJ5GOoGwCRjKzpdDU0cl0njM2tjYkxikBdFKRL4KJRonONuXRBD0NyDqnM3KGqAxeVXlGNEtr2g?fife"" height=""200"" width=""auto"" /><br><br>Kronenplatz / Pfarrgasse / Dorfstrasse (Foto Christian Lienhard, Basel)"
7.6009753,47.5299592,Dorfplatz-Brunnen,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/8oif4u65jgpcbuum6r74tmnorg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpf-WmEC4AuOxPJ0sKctmWECpKFNMifelt6eIjparXnOVJbAFmYQGBYrq-4pmQVp3qE0BO8uvm_yJls9zEyNBRPt5gT6BrIrHOVusHt2hOBhmgGPJF1YLn5fPmrfS33Am8Zcje0H7r9nPuwH1xEc5cwJ_2HN616fBbKBRlvMTLCupdhhawRLsyPH2grkRtH9y0WK6XfkfbnFbhsAtWGgz6nYqEm_JkK2DLqsz39BNhY0MhjzyaqLLpLvoYH0pQ2rKY2FTBDRdauHoiFcEM9vXqOug1fWw?fife"" height=""200"" width=""auto"" /><br><br>Zur Gempenfluh / Seltisbergerstrasse (Foto Christian Lienhard, Basel)"
7.5794291,47.5653757,Drachen-Brunnen ,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/8jcvusa9nqgta8vblg1nthnbq8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqfD5d92MkDzMyKLv1Ue1KvCJ-Dd8eEg4ugvaIYzbp6ur9Szo6cIje6dzJiYMvqFq1VLwZJTYTa8aKISK1pp3V8fPxiqYk-Q2su5PGSHlWJv5-rxYObh89fWHYeJyRXYjeSckW24cSLh15By7isrXxN8s6ZLX7tOgKV00Am7Of-fkjFXvAXhx-5Cc4jlmU6gxFyT872ihm92aNCYzH4z2RddpELA2tSsI7naW53zO69n1dYtcr17z1CIefOlUdSb4nZSjev5Y7yTRA3JgWIw75zGla-KQ?fife"" height=""200"" width=""auto"" /><br><br>St. Johanns-Ring (Eingang Institut für Anorganische Chemie) (Foto Christian Lienhard, Basel)"
7.604088,47.5507857,Dreitrog-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/2mp1fecpr9l7p2njml2q8k95o4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoTa6rv47P51MGYAEJon7cgg1OpKZZpxni9QiaQ0exOCLx6wNvvofAGcsdcJNKDueoldfw4u1emTGfdt5GByXaneDQl3U-QqD08cwqBtqOF4D9boqYu4VOrDLYjBnG15Ixc67gsfaGd0kxHzU-rhv0Pe7j1bvg3cLQOTSu2Njk9Dxc5NBwfKJJnHa01o0YqNWl3Gk54j2Xwx5dNBM01XhV_PaKkIi3U1SpXiqV1lbZ6TovpTLPNM_VrLJywjKq6DI4PtNB9ZFjPS0yj2hZ9d2qy-BwY9g?fife"" height=""200"" width=""auto"" /><br><br>Sevogelplatz / Sevogelstrasse / Hardstrasse1 (Foto Christian Lienhard, Basel)"
7.5910243,47.5552407,Dreizack-Brunnen,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/qalj7b2070lomoc256f71os3dg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqyePnR9GGLWOhY1hsHprZBMe_09oI3PxidrNdOHsSy3axV_-yl9L-BL7BKlm5P6EaAFUlNpKtKmGb9-uWQgqBrYg6VYsUFZ_H5DzDKbJ9Q5HBzSk1p1WY3p0Xt5co3-0OaBzRc73-kKcvm3M9UKB4iG0pRfF3NrznJtW8NrtrOpfudItE2AvAytsprM_IV_h5F5Z9QG__tPYz6pXbYsURLdwNpDEytTo8PwD9Eqj-6OtjyYdixXUHeSeFTXmJqRAAIhA-40tR4ZzXpr_Hu3z-uWQeX6w?fife"" height=""200"" width=""auto"" /><br><br>Freie Strasse / Münsterberg (Foto Christian Lienhard, Basel)"
7.5964746,47.5701335,Efringer-Brunnen,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3fb0ps51st8bovh07qtr0tm2mk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpC5xcItFd0xZ9_qsaFFau1F8jHpnRyAbRcSnDFOoCmqFs_47xz5f9FiC3Bduxy1EfCyXdOQXzfsOKKZ7PHhW7ywfN42fgA-PIXT5mv1rF_Ma8UT4pVdAF4lqCmWpnsH3mqCezGuMM8ZgVFqWqyKnLer2bg9dEYNJhzJR_bNlZp8MRt1DmyqZtPuwrWzN0Chn5i8cst7-pp25Rl3lBZ0_bP1X3qZsJi9lfP3QoabxOylueaoUbNj_7h4jd-UsbSDxNbIM4dyDQTxyKVUGsjUHCr5G0lsw?fife"" height=""200"" width=""auto"" /><br><br>Efringerstrasse / Brombacherstrasse "
7.5969561,47.5319966,Eingangs-Brunnen ,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/motquq60ou2j448u4tu0dd11og/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrsYKcPDWQDa21RJUawakgMsBihwHd2oqZT8AOOH8ULKTw3XUgIkBYCqvUhVBVMbqWxBGSHHT2HNKl_DeBfj0xX2F2Qg1F9dFqEGSDGMqJ_3bhSkpZuF7JrgByRTmZO8MvkGW95phXHj5D8oymLHF2TS--bnZSbyXbMq-byiHtxHvCdUuucujmF-AsQqG6GwCF5yGooML4X3nfEdXzbPdknN23apqk9XZ6klQCV010ISFdB8uuoeXGZ5e18qZVbZfV5V3kMtzFw3twN58xVnd3ZxnS_Jw?fife"" height=""200"" width=""auto"" /><br><br>Fritz Hauser-Strasse 20 (Foto Christian Lienhard, Basel)"
7.5909841,47.5520031,Elisabethen-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/d01h64g8i4reld4220j12subfc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqR6W-HHNx_3md80jZeW0zSmAwVIkarN9aR43JwKFeaM7AaYhH1kStlz8oCsllMrPw3LkvimzxZRZk1cnlPd8RBJFzmZX9ZoeaO7xPl-LoncU6UoWLGYDDCYWZnH9xfWdQd8lAgVqDy8H0wDlr4tFY7TM8uB09dN_uIC6n_-g6M8Tu3Vp0U8LjdQiDUEOo9BOcj0B6JqcubSnvWLYZFTlPDTxnZzSz1z9OhltTf39qCbsjsdG_F0PCfvie4Q5DeTFw8-JJMO9wdJYDCmtpWemjd0louQA?fife"" height=""200"" width=""auto"" /><br><br>Elisabethenstrasse / Klosterberg (Foto Christian Lienhard, Basel)"
7.6183467,47.5519298,Engel mit Delphin-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/d2su7v6002mrbjvd2u57celq9s/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALr721hxgN2dvQSPJTUAE1UfTCjY8ioj2CyCTUOMGlEVcMbFDM5yMNKQec4Oyyh4gY5eBDNTySsitOW_UiWrDr01LMozD0vrzhyhy_dtLGT-JkCz3ku82moOtMjXyzfEjlADmzY8TkB4F7YgFgy9qY5-D5XYeKuPJlEOHDsFoNxJhymBJr9R3kdRcbc5tvciAL9H_HOoxGndD5c1nW0uAZqmZLJ-ETLR74hrg2oJ8kE9ww_6Lia15z4Gg2wcXb3lHdBwATSgE-vDb_ISI-SPfG-FoNbxzQ?fife"" height=""200"" width=""auto"" /><br><br>Lehenmattstrasse (Foto Christian Lienhard, Basel)"
7.6103134,47.5742223,Erlebnispark-Brunnen,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/1okt8gb0ctdpe5ri7271p0o884/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpKfASI7r1-19DBy8-YbZEAUwcgF8P-Ik_k3kldVc-6agpiUPmnHOZeobJto20C6Mdoa9b2zma8A2nSZNgZHf3Du6eiLndB1AqnqrqaX0YPUah37uAcYOoB9xHRopwGamG0EgGHVqvftXSKkURdBOOBYc1MSMWDXEV_4Kx6r5u3k7dxOCjM24ksYK5Joy_xPQSidEk4xWA9qRxWUu5pz4vcfxe82yVuG9gnKVRxtrt4XrZCom9bUoP3S3KBM_XqTXyM5IP8_id6dbg1nJOifVXV469Q4A?fife"" height=""200"" width=""auto"" /><br><br>Erlenparkweg / Tierpark Lange Erlen (Foto Christian Lienhard, Basel)"
7.5783965,47.556725,Eulerstrasse-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3ej6ntresm6iquqmbofbumrcpo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrrEKPGrt8GsC1rCavHKVuD4OAXh_qu38gZxZrJi7DubLq81DvQdQ4F7CO78QwGDIGine76rKOxS4OKJbbgOP-VRRUz2nTyP0ZZzg8HF56LJ9VcUWD5r20fXzMexHkcQpjRgEJQJA-UC7U0auUMRkErhvCiUdi7woZWnaiXh1s1RvoxIHEAuYaQwMZEUoveKkrDqHjeNfrlnt6KrKXsHm9jy1pj7Nom65BSJ21oucHIStrYuaPtsYGf7nmdglJKIi5icuYjGc1Uq1DC_0OxYw2CoDMD4Q?fife"" height=""200"" width=""auto"" /><br><br>Eulerstrasse / Socinstrasse (Foto Christian Lienhard, Basel)"
7.5961313,47.5577477,Ex-Brunnen ,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/gs9vg09vtqgf6pnddv0p44tcl4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrgq5w_RUJFDcCb1B2xGSN1us8fxDVe8RGm-HQAGCU8CgSPI8y9tpgwfvtI8nZB_Pr_a0LbZOy_z_7E1lp93WDpm-oG9_YYVdFXbJz3TwLRQTJuQiWPurr0Ju0_jZV9lXmKSddGoZOEE4IrOi3JJzwBHg4ryhjCA8GZs9MKtJF5i4m3NHhLRpB1UU0oJUUvjHZN3aSCZPuVY9Pf_wYyZQlUud-yGnBANsmRHshaK038AdT9OVVlh_VqIhIGhSLK41Z7OwMobfcdMnFvJZQ8NWvXlMo4Uw?fife"" height=""200"" width=""auto"" /><br><br>Theodorskirchplatz 7 (Foto Christian Lienhard, Basel)"
7.6015842,47.5390245,Falkensteinerpark-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/k55v2n116njtfhq21df5gpdoq0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALopPImwHnirzowvzsdV-fdKqcrwZtqbNeMFvqvH4bG3GgytlIjRYNia_y5CMQ7lc1IyGrft_0AoYeikddG8j6eZhWoTlWUWbu8HPxSu0IZkaOlzXafp8FRHb3dG7aJbn1PS3UED2EsK2drw9KGUsHqTloyMXt27BGJ6gXOM2V5U2Nnq8jGmy0SgqNQbr3mFGqvp_ILAO-U7zonT-XC_RnMO9uzH21dDE3KFXMEZwZj0iiw1mXYaXBo7CNTiGVxXqNEgMee8wSlEiPnws4U1UL9KhF7wug?fife"" height=""200"" width=""auto"" /><br><br>Falkensteinerstrasse (Foto Christian Lienhard, Basel)"
7.603215,47.5768252,Festwiese-Brunnen,Freiburgerstrasse / Lange Erlen
