ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE;Geo Shape;Geo Point
1273.0;DDEEES;;Marché Villette;33 boulevard de la Villette;75.0;75019;Borne marché;1.0;Non;Non;;;;;;33 boulevard de la Villette;119;13.0;9838;33;;BD;VILLETTE;9838-33;;10.0;40.0;0;"{""type"": ""Point"", ""coordinates"": [2.374363280927992, 48.87409505808548]}";48.8740950581,2.37436328093
712.0;DVD;13/126;;38 rue Chevaleret;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;38 rue Chevaleret;113;14.0;1990;38;;RUE;CHEVALERET;1990-38;;13.0;50.0;1;"{""type"": ""Point"", ""coordinates"": [2.376765745969881, 48.828520787726085]}";48.8285207877,2.37676574597
1227.0;DEVE;;Square Dampierre-Rouvet;10 rue Rouvet;75.0;75019;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;10 rue Rouvet;119;4.0;8408;10;;RUE;ROUVET;8408-10;;19.0;74.0;1;"{""type"": ""Point"", ""coordinates"": [2.384085760279773, 48.893946555532715]}";48.8939465555,2.38408576028
1266.0;DDEEES;;Marché Jean-Jaurès;189 avenue Jean Jaurès;75.0;75019;Borne marché;1.0;Non;Non;;;;;;189 avenue Jean Jaures;119;13.0;4903;189;;AV;JEAN JAURES;4903-189;;19.0;74.0;0;"{""type"": ""Point"", ""coordinates"": [2.38957876849274, 48.88820195656598]}";48.8882019566,2.38957876849
505.0;EDP;1;;Allée Vivaldi;75.0;75012;Fontaine pétillante;1.0;Non;Non;Oui;Non;;;;Allee Vivaldi;112;6.0;9891;1;;ALL;VIVALDI;9891-1;numnr;12.0;46.0;1;"{""type"": ""Point"", ""coordinates"": [2.387568986957673, 48.84174757169006]}";48.8417475717,2.38756898696
1325.0;DEVE;;Jardin Pixérécourt;46 rue Pixérécourt;75.0;75020;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;46 rue Pixerecourt;120;4.0;7504;46;;RUE;PIXERECOURT;7504-46;;20.0;78.0;1;"{""type"": ""Point"", ""coordinates"": [2.396259146782939, 48.873226767223734]}";48.8732267672,2.39625914678
1250.0;EDP;88;;19 boulevard Sérurier;75.0;75019;Wallace;1.0;Non;;Oui;Non;;;;19 boulevard Serurier;119;11.0;8939;19;;BD;SERURIER;8939-19;;19.0;75.0;1;"{""type"": ""Point"", ""coordinates"": [2.405286426112772, 48.87778896550521]}";48.8777889655,2.40528642611
1154.0;EDP;82;;Place des Abbesses;75.0;75018;Wallace;1.0;Non;;Oui;Non;;;;pl des Abbesses;118;11.0;0019;1;;PL;ABBESSES;0019-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.338294684428095, 48.884466223633204]}";48.8844662236,2.33829468443
1356.0;EDP;97;;68 rue d'Avron;75.0;75020;Wallace;1.0;Non;;Oui;Non;;;;68 rue d Avron;120;11.0;0610;68;;RUE;AVRON;0610-68;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.404059730748606, 48.85223548731186]}";48.8522354873,2.40405973075
174.0;DPA;19;Fontaine Cuvier;Rue Cuvier;75.0;75005;Fontaine ornementale;1.0;Non;Oui;Oui;Non;;Oui;accessible;Rue Cuvier;105;12.0;2498;1;;RUE;CUVIER;2498-1;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.354886214633219, 48.84395811453027]}";48.8439581145,2.35488621463
376.0;DVD;10/145;;12 Rue du Faubourg du Temple;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;12 Rue du Faubourg du Temple;110;14.0;3508;12;;RUE;FAUBOURG DU TEMPLE;3508-12;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.365304354246686, 48.86802781356161]}";48.8680278136,2.36530435425
327.0;EDP;25;;Place Gustave Toudouze;75.0;75009;Wallace;1.0;Non;;Oui;Non;;;;pl Gustave Toudouze;109;11.0;4427;1;;PL;GUSTAVE TOUDOUZE;4427-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.337247276451899, 48.8795186580693]}";48.8795186581,2.33724727645
1135.0;DEVE;;Square Simplon;34 Rue Simplon;75.0;75018;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;34 Rue Simplon;118;4.0;8986;34;;RUE;SIMPLON;8986-34;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.349764906675857, 48.89419136544529]}";48.8941913654,2.34976490668
316.0;DVD;8/110;;4 Avenue Franklin D. Roosevelt;75.0;75008;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;4 av Franklin D  Roosevelt;108;14.0;?;4;;#N/A;#N/A;?-4;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.310268404090599, 48.870198048977564]}";48.870198049,2.31026840409
306.0;DPA;44;Fontaine jardin Champs Elysées;Rond Point Bassin Sud est;75.0;75008;Fontaine ornementale;1.0;Non;Oui;;Non;;Non;récupérée de la DEVE octobre 2013;Rond Point Bassin Sud est;108;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.310356239193469, 48.868677116434846]}";48.8686771164,2.31035623919
983.0;DEVE;;Bois de Boulogne;Parc de Bagatelle;75.0;75016;Borne-fontaine;8.0;Non;Non;Non;Non;Oui;Oui;;Bois de Boulogne;116;4.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.246982322484995, 48.87052788372885]}";48.8705278837,2.24698232248
1020.0;DDEEES;;Marché Porte Molitor;23 boulevard Murat;75.0;75016;Borne marché;1.0;Non;Non;;;;;;23 boulevard Murat;116;13.0;6639;23;;BD;MURAT;6639-23;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.257986420941779, 48.84572605338202]}";48.8457260534,2.25798642094
975.0;DEVE;;Square Henri-Collet;22 rue Gros;75.0;75016;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;22 rue Gros;116;4.0;4345;22;;RUE;GROS;4345-22;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.274887978317393, 48.85175309224493]}";48.8517530922,2.27488797832
988.0;EDP;2;Fontaine Lamartine;square Lamartine;75.0;75016;Fontaine à l'Albien;1.0;Non;;Oui;Non;;;;sq Lamartine;116;5.0;5292;1;;SQ;LAMARTINE;5292-1;numnr;16.0;63.0;1;"{""type"": ""Point"", ""coordinates"": [2.27531576799172, 48.865169486128835]}";48.8651694861,2.27531576799
884.0;DEVE;126;Jardin Noir;2 rue de la Montagne de la Fage;75.0;75015;Fontaine ornementale;1.0;;;;;;;;2 rue de la Montagne de la Fage;115;12.0;6455;2;;RUE;MONTAGNE DE LA FAGE;6455-2;;15.0;60.0;0;"{""type"": ""Point"", ""coordinates"": [2.273978863802501, 48.84151171282668]}";48.8415117128,2.2739788638
920.0;DDEEES;;Marché Lefèvbre;57 boulevard Lefevbre;75.0;75015;Borne marché;1.0;Non;Non;;;;;;57 bd Lefevbre;115;13.0;5469;57;;BD;LEFEBVRE;5469-57;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.292303287167893, 48.83128677315346]}";48.8312867732,2.29230328717
865.0;EDP;64;;28 rue Péclet;75.0;75015;Wallace;1.0;Non;;Oui;Non;;;;28 rue Peclet;115;11.0;7210;28;;RUE;PECLET;7210-28;;15.0;57.0;1;"{""type"": ""Point"", ""coordinates"": [2.299706289281888, 48.84121092992737]}";48.8412109299,2.29970628928
831.0;DEVE;;Parc Georges-Brassens;2 place Jacques Marette;75.0;75015;Borne-fontaine;6.0;Non;Non;Non;Non;Oui;Oui;;2 place Jacques Marette;115;4.0;4797;2;;PL;JACQUES MARETTE;4797-2;;15.0;57.0;1;"{""type"": ""Point"", ""coordinates"": [2.299001140542548, 48.83199929778266]}";48.8319992978,2.29900114054
932.0;DDEEES;;Marché Georges Brassens;Place Jacques Marette;75.0;75015;Borne marché;1.0;Non;Non;;;;;;pl Jacques Marette;115;13.0;4797;1;;PL;JACQUES MARETTE;4797-1;numnr;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.300449530095495, 48.83294272320505]}";48.8329427232,2.3004495301
895.0;DEVE;133;Rivière;40 rue des Morillons;75.0;75015;Fontaine ornementale;1.0;;;;;;;;40 rue des Morillons;115;12.0;6555;40;;RUE;MORILLONS;6555-40;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.300385992961947, 48.832101431764144]}";48.8321014318,2.30038599296
950.0;DVD;15/130;;42 Rue Cambronne;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;42 Rue Cambronne;115;14.0;1454;42;;RUE;CAMBRONNE;1454-42;;15.0;58.0;1;"{""type"": ""Point"", ""coordinates"": [2.301592191640284, 48.84561251622633]}";48.8456125162,2.30159219164
776.0;DDEEES;;Marché Brune;33 boulevard Brune;75.0;75014;Borne marché;1.0;Non;Non;;;;;;33 boulevard Brune;114;13.0;1333;33;;BD;BRUNE;1333-33;;14.0;56.0;0;"{""type"": ""Point"", ""coordinates"": [2.308363856147641, 48.826987515161925]}";48.8269875152,2.30836385615
277.0;DEVE;;Champs Elysées (jardins) Secteur Grill du Coq.;1 avenue de Marigny;75.0;75008;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;1 avenue de Marigny;108;4.0;6088;1;;AV;MARIGNY;6088-1;;8.0;31.0;1;"{""type"": ""Point"", ""coordinates"": [2.317175351575032, 48.86748484319375]}";48.8674848432,2.31717535158
232.0;DEVE;;Square Samuel-Rousseau;1 rue Martignac;75.0;75007;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;1 rue Martignac;107;7.0;6133;1;;RUE;MARTIGNAC;6133-1;;7.0;26.0;1;"{""type"": ""Point"", ""coordinates"": [2.319670201527636, 48.85906446214629]}";48.8590644621,2.31967020153
754.0;DEVE;;Square Alberto Giacometti;8 cité Bauer;75.0;75014;Modèle spécifique;3.0;Non;Non;Non;Oui;Oui;Oui;;8 cite Bauer;114;7.0;0738;8;;CI;BAUER;0738-8;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.31963271524085, 48.83199456346582]}";48.8319945635,2.31963271524
1064.0;DEVE;;Square Ernest-Chausson;55 avenue de Clichy;75.0;75017;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;55 avenue de Clichy;117;7.0;2112;55;;AV;CLICHY;2112-55;;17.0;67.0;1;"{""type"": ""Point"", ""coordinates"": [2.325022869168913, 48.88741502290324]}";48.8874150229,2.32502286917
769.0;DDEEES;;Marché Jourdan;111 Boulevard Jourdan;75.0;75014;Borne marché;1.0;Non;Non;;;;;;111 Boulevard Jourdan;114;13.0;5037;111;;BD;JOURDAN;5037-111;;14.0;55.0;0;"{""type"": ""Point"", ""coordinates"": [2.327511308023516, 48.82272809335096]}";48.8227280934,2.32751130802
205.0;EDP;19;;24 rue Vavin;75.0;75006;Wallace;1.0;Non;;Oui;Non;;;;24 rue Vavin;106;11.0;9634;24;;RUE;VAVIN;9634-24;;6.0;23.0;1;"{""type"": ""Point"", ""coordinates"": [2.330298718280779, 48.84368145287828]}";48.8436814529,2.33029871828
323.0;DEVE;;Square Berlioz;Place Adolphe Max;75.0;75009;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;pl Adolphe Max;109;4.0;0065;1;;PL;ADOLPHE MAX;0065-1;numnr;9.0;33.0;1;"{""type"": ""Point"", ""coordinates"": [2.329833475090557, 48.88323473842417]}";48.8832347384,2.32983347509
222.0;DVD;6/102;;135 bis Boulevard du Montparnasse;75.0;75006;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;135 bis Boulevard du Montparnasse;106;14.0;6522;135;B;BD;MONTPARNASSE;6522-135B;;6.0;23.0;1;"{""type"": ""Point"", ""coordinates"": [2.332185585239968, 48.8414418063728]}";48.8414418064,2.33218558524
810.0;DVD;14/123;;297 Boulevard Raspail;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;297 Boulevard Raspail;114;14.0;8045;297;;BD;RASPAIL;8045-297;;14.0;53.0;1;"{""type"": ""Point"", ""coordinates"": [2.33244509566482, 48.83487420221841]}";48.8348742022,2.33244509566
204.0;EDP;16;;2 place Saint-Gertmain-des-Prés;75.0;75006;Wallace;1.0;Non;;Oui;Non;;;;2 pl Saint Gertmain des Pres;106;11.0;8622;2;;PL;SAINT GERMAIN DES PRES;8622-2;;6.0;24.0;1;"{""type"": ""Point"", ""coordinates"": [2.333755866326368, 48.85418264910952]}";48.8541826491,2.33375586633
210.0;DPA;33;Fontaine Pastorale;2 place Edmond rostand;75.0;75006;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;2 place Edmond rostand;106;12.0;3134;2;;PL;EDMOND ROSTAND;3134-2;;6.0;22.0;0;"{""type"": ""Point"", ""coordinates"": [2.340516284575338, 48.84740540450976]}";48.8474054045,2.34051628458
1191.0;DVD;18/190;;15 Avenue de la Porte de Clignancourt;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;15 Avenue de la Porte de Clignancourt;118;14.0;7661;15;;AV;PORTE DE CLIGNANCOURT;7661-15;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.343806787231691, 48.899134763277424]}";48.8991347633,2.34380678723
1217.0;DVD;18/151;;Avenue de la porte de Clignancourt sous périphérique;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;av de la porte de Clignancourt;118;14.0;7661;1;;AV;PORTE DE CLIGNANCOURT;7661-1;numnr;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.34349852068255, 48.90068447332109]}";48.9006844733,2.34349852068
333.0;DDEEES;;Marché Anvers;17 avenue Trudaine;75.0;75009;Borne marché;1.0;Non;Non;;;;;;17 avenue Trudaine;109;13.0;9484;17;;AV;TRUDAINE;9484-17;;9.0;36.0;0;"{""type"": ""Point"", ""coordinates"": [2.344610532077798, 48.88157508052645]}";48.8815750805,2.34461053208
1205.0;DVD;18/116;;48 Rue Custine;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;48 Rue Custine;118;14.0;2496;48;;RUE;CUSTINE;2496-48;;18.0;70.0;1;"{""type"": ""Point"", ""coordinates"": [2.344829581564926, 48.88921326128493]}";48.8892132613,2.34482958156
130.0;DVD;4/120;;4 Rue Saint Martin;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;4 Rue Saint Martin;104;14.0;8694;4;;RUE;SAINT MARTIN;8694-4;;4.0;13.0;1;"{""type"": ""Point"", ""coordinates"": [2.349729574094486, 48.85830367948504]}";48.8583036795,2.34972957409
594.0;DVD;12/162;;61 Boulevard Auguste Blanqui;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;61 Boulevard Auguste Blanqui;112;14.0;0541;61;;BD;AUGUSTE BLANQUI;0541-61;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.349385758680814, 48.82921625767553]}";48.8292162577,2.34938575868
145.0;DPA;29;Fontaine du Pot de Fer;60 rue Rue Mouffetard;75.0;75005;Modèle spécifique;1.0;Non;Oui;Oui;Non;;;;60 rue Rue Mouffetard;105;7.0;6581;60;;RUE;MOUFFETARD;6581-60;;5.0;19.0;1;"{""type"": ""Point"", ""coordinates"": [2.349534080328946, 48.84307990089696]}";48.8430799009,2.34953408033
127.0;DVD;4/115;;36 Boulevard Sébastopol;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;36 Boulevard Sebastopol;104;14.0;8894;36;;BD;SEBASTOPOL;8894-36;;4.0;13.0;1;"{""type"": ""Point"", ""coordinates"": [2.350335391703958, 48.861776326649505]}";48.8617763266,2.3503353917
621.0;DEVE;;Jardin Henri Rousselle;6 place Paul Verlaine;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;6 place Paul Verlaine;113;4.0;7188;6;;PL;PAUL VERLAINE;7188-6;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.351938872366709, 48.827887346449266]}";48.8278873464,2.35193887237
193.0;DVD;5/111;;Place Monge;75.0;75005;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl Monge;105;14.0;6431;1;;PL;MONGE;6431-1;numnr;5.0;18.0;1;"{""type"": ""Point"", ""coordinates"": [2.35156584033612, 48.84296712662298]}";48.8429671266,2.35156584034
655.0;DEVE;92;Bassins,fontaine, cascade;19 rue de la Poterne des Peupliers;75.0;75013;Fontaine ornementale;1.0;;;;;;;;19 rue de la Poterne des Peupliers;113;12.0;7759;19;;RUE;POTERNE DES PEUPLIERS;7759-19;;13.0;51.0;0;"{""type"": ""Point"", ""coordinates"": [2.354455178699785, 48.818711023642]}";48.8187110236,2.3544551787
167.0;DEVE;25;Fontaine des Boulangers;23 rue du Fer à Moulin;75.0;75005;Fontaine ornementale;1.0;;;;;;;;23 rue du Fer a Moulin;105;12.0;3573;23;;RUE;FER A MOULIN;3573-23;;5.0;18.0;0;"{""type"": ""Point"", ""coordinates"": [2.353648390480658, 48.83891311279106]}";48.8389131128,2.35364839048
1123.0;DEVE;;Square Saint-Bernard;16 rue Affre;75.0;75018;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;16 rue Affre;118;4.0;0086;16;;RUE;AFFRE;0086-16;;18.0;71.0;1;"{""type"": ""Point"", ""coordinates"": [2.3558572815628, 48.88611052357817]}";48.8861105236,2.35585728156
141.0;DEVE;;Jardin d'immeubles rue Poliveau;20 rue Geoffroy-Saint-Hiliaire;75.0;75005;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;20 rue Geoffroy Saint Hiliaire;105;7.0;4108;20;;RUE;GEOFFROY SAINT HILAIRE;4108-20;;5.0;18.0;1;"{""type"": ""Point"", ""coordinates"": [2.357233748046297, 48.84019710319732]}";48.8401971032,2.35723374805
380.0;DVD;10/120;;182 Rue du Faubourg Saint Martin;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;182 Rue du Faubourg Saint Martin;110;14.0;3522;182;;RUE;FAUBOURG SAINT MARTIN;3522-182;;10.0;40.0;1;"{""type"": ""Point"", ""coordinates"": [2.3618193447909, 48.87851718852768]}";48.8785171885,2.36181934479
1201.0;DVD;18/167;;23 Boulevard Ney;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Non;Sanisette actuellement fermée à la demande de la mairie d'arrondissement (drogues, …);23 Boulevard Ney;118;14.0;6743;23;;BD;NEY;6743-23;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.363176051060049, 48.89828754457103]}";48.8982875446,2.36317605106
364.0;DPA;;Fontaine monument;Place de la République;75.0;75010;Fontaine ornementale;1.0;;;;;;;;pl de la Republique;110;12.0;8159;1;;PL;REPUBLIQUE;8159-1;numnr;3.0;10.0;0;"{""type"": ""Point"", ""coordinates"": [2.363831900876585, 48.867502415638995]}";48.8675024156,2.36383190088
1148.0;DEVE;;Jardin Rachmaninov;16 rue Tristan-Tzara;75.0;75018;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;16 rue Tristan Tzara;118;7.0;9450;16;;RUE;TRISTAN TZARA;9450-16;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.363917095930498, 48.89531221539502]}";48.8953122154,2.36391709593
696.0;DDEEES;;Marché Vincent Auriol;68 boulevard Vincent Auriol;75.0;75013;Borne marché;1.0;Non;Non;;;;;;68 boulevard Vincent Auriol;113;13.0;9853;68;;BD;VINCENT AURIOL;9853-68;;13.0;49.0;0;"{""type"": ""Point"", ""coordinates"": [2.365861197416487, 48.834432035779706]}";48.8344320358,2.36586119742
1240.0;EDP;4;;28 rue d'Aubervilliers;75.0;75019;Fontaine pétillante;1.0;Non;Non;Oui;Non;;;;28 rue d Aubervilliers;119;6.0;0517;28;;RUE;AUBERVILLIERS;0517-28;;19.0;73.0;1;"{""type"": ""Point"", ""coordinates"": [2.36582309828911, 48.886107973997895]}";48.886107974,2.36582309829
421.0;DEVE;;Square Orillon Jules-Verne;19 bis rue de l'Orillon;75.0;75011;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;19 bis rue de l Orillon;111;7.0;6932;19;B;RUE;ORILLON;6932-19B;;11.0;41.0;1;"{""type"": ""Point"", ""coordinates"": [2.375075658733381, 48.8700747763452]}";48.8700747763,2.37507565873
451.0;DDEEES;;Marché Belleville;25 boulevard de Belleville;75.0;75011;Borne marché;1.0;Non;Non;;;;;;25 boulevard de Belleville;111;13.0;0832;25;;BD;BELLEVILLE;0832-25;;11.0;41.0;0;"{""type"": ""Point"", ""coordinates"": [2.381211005273506, 48.86838612051361]}";48.8683861205,2.38121100527
427.0;DEVE;30;;143 rue de la Roquette;75.0;75011;Borne-fontaine;1.0;Non;;Oui;Non;;;;143 rue de la Roquette;111;11.0;8358;143;;RUE;ROQUETTE;8358-143;;11.0;43.0;1;"{""type"": ""Point"", ""coordinates"": [2.384758320846097, 48.85937714931862]}";48.8593771493,2.38475832085
545.0;DDEEES;;Marché Bercy;10 place Lachambaudie;75.0;75012;Borne marché;1.0;Non;Non;;;;;;10 pl Lachambaudie;112;13.0;5222;10;;PL;LACHAMBEAUDIE;5222-10;;12.0;47.0;0;"{""type"": ""Point"", ""coordinates"": [2.386923273226123, 48.83602393495534]}";48.836023935,2.38692327323
404.0;DEVE;;Jardin 159 rue de Charonne;159 rue de Charonne;75.0;75011;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;159 rue de Charonne;111;4.0;1888;159;;RUE;CHARONNE;1888-159;;11.0;43.0;1;"{""type"": ""Point"", ""coordinates"": [2.389144350558785, 48.856321041023556]}";48.856321041,2.38914435056
1259.0;DDEEES;;Marché Place des Fêtes;1 place des Fêtes;75.0;75019;Borne marché;1.0;Non;Non;;;;;;1 place des Fetes;119;13.0;3627;1;;PL;FETES;3627-1;;19.0;75.0;0;"{""type"": ""Point"", ""coordinates"": [2.393388196969173, 48.87693349864561]}";48.8769334986,2.39338819697
443.0;DDEEES;;Marché Charonne;115 boulevard de Charonne;75.0;75011;Borne marché;1.0;Non;Non;;;;;;115 boulevard de Charonne;111;13.0;1887;115;;BD;CHARONNE;1887-115;;11.0;43.0;0;"{""type"": ""Point"", ""coordinates"": [2.394083599534814, 48.85673538185222]}";48.8567353819,2.39408359953
512.0;EDP;39;;2 cours de Vincennes;75.0;75012;Wallace;1.0;Non;;Oui;Non;;;;2 crs de Vincennes;112;11.0;9850;2;;CRS;VINCENNES;9850-2;;12.0;45.0;1;"{""type"": ""Point"", ""coordinates"": [2.3992704227147, 48.84788952700824]}";48.847889527,2.39927042271
1372.0;DDEEES;;Marché Réunion;107 rue Alexandre Dumas;75.0;75020;Borne marché;1.0;Non;Non;;;;;;107 rue Alexandre Dumas;120;13.0;0155;107;;RUE;ALEXANDRE DUMAS;0155-107;;20.0;80.0;0;"{""type"": ""Point"", ""coordinates"": [2.400474017468512, 48.85566270342579]}";48.8556627034,2.40047401747
1315.0;DEVE;;Square Sarah-Bernhardt;2 rue de Buzenval;75.0;75020;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;2 rue de Buzenval;120;4.0;1398;2;;RUE;BUZENVAL;1398-2;;20.0;80.0;1;"{""type"": ""Point"", ""coordinates"": [2.4035338072085, 48.84939931764843]}";48.8493993176,2.40353380721
573.0;DDEEES;;Marché Cours de Vincennes;66 Cours de Vincennes;75.0;75012;Borne marché;1.0;Non;Non;;;;;;66 crs de Vincennes;112;13.0;9850;66;;CRS;VINCENNES;9850-66;;12.0;45.0;0;"{""type"": ""Point"", ""coordinates"": [2.404853324200895, 48.847429410910635]}";48.8474294109,2.4048533242
489.0;DEVE;;Square Charles Péguy;21 rue Rottembourg;75.0;75012;Borne-fontaine;1.0;Non;Non;Non;Oui;Oui;Oui;;21 rue Rottembourg;112;4.0;8378;21;;RUE;ROTTEMBOURG;8378-21;;12.0;45.0;1;"{""type"": ""Point"", ""coordinates"": [2.406359613060944, 48.83875138164488]}";48.8387513816,2.40635961306
1245.0;DEVE;;Jardin Serge Gainsbourg;9 Avenue de la Porte des Lilas;75.0;75019;Modèle spécifique;9.0;Non;Non;Non;;Oui;Oui;;9 Avenue de la Porte des Lilas;119;7.0;7697;9;;AV;PORTE DES LILAS;7697-9;;19.0;75.0;1;"{""type"": ""Point"", ""coordinates"": [2.40788739146583, 48.87882339935923]}";48.8788233994,2.40788739147
1398.0;DVD;20/112;;131 rue d'Avron;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;131 rue d Avron;120;14.0;0610;131;;RUE;AVRON;0610-131;;20.0;80.0;1;"{""type"": ""Point"", ""coordinates"": [2.409219063658314, 48.853403033902346]}";48.8534030339,2.40921906366
1395.0;DVD;20/110;;110 Rue des Orteaux;75.0;75020;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;110 Rue des Orteaux;120;14.0;6958;110;;RUE;ORTEAUX;6958-110;;20.0;80.0;1;"{""type"": ""Point"", ""coordinates"": [2.409857496882708, 48.85561438700188]}";48.855614387,2.40985749688
1338.0;DEVE;;Square de la Paix;rue du Commandant-l'Herminier;75.0;75020;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;rue du Commandant l Herminier;120;4.0;2234;1;;RUE;COMMANDANT L HERMINIER;2234-1;numnr;20.0;80.0;1;"{""type"": ""Point"", ""coordinates"": [2.415664914571677, 48.84903828694219]}";48.8490382869,2.41566491457
762.0;EDP;55;;Place Denfert-Rochereau;75.0;75014;Wallace;1.0;Non;;Oui;Non;;;;pl Denfert Rochereau;114;11.0;2691;1;;PL;DENFERT ROCHEREAU;2691-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.332153334560261, 48.83459907847276]}";48.8345990785,2.33215333456
320.0;DVD;8/124;;Place Georges Guillaumin;75.0;75008;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl Georges Guillaumin;108;14.0;4133;1;;PL;GEORGES GUILLAUMIN;4133-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.301897934667758, 48.87466108607156]}";48.8746610861,2.30189793467
1236.0;DEVE;;Mail de la Porte-d'Aubervilliers;Avenue de la Porte-d'Aubervilliers;75.0;75019;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;av de la Porte d Aubervilliers;119;4.0;7642;1;;AV;PORTE D AUBERVILLIERS;7642-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.370574184855228, 48.89993004229355]}";48.8999300423,2.37057418486
396.0;DVD;10/131;;9 Place Stalingrad;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;9 pl Stalingrad;110;14.0;?;9;;#N/A;#N/A;?-9;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.368509576627934, 48.883730417533194]}";48.8837304175,2.36850957663
1081.0;DPA;74;Fontaine Saussure;8 rue de la Tapisserie;75.0;75017;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;8 rue de la Tapisserie;117;12.0;?;8;;#N/A;#N/A;?-8;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.307474498705736, 48.887989934504155]}";48.8879899345,2.30747449871
